beta,outlierRatio,repeat,seed,Ncorr,Ns,trueTLS,bestASBS_TLS,bestRandom_TLS,bestASBS_rotErrDeg,bestRandom_rotErrDeg,medianSample_rotErrDeg,fracSamplesBelow5Deg,fracSamplesBelow10Deg,activeCount,trueInliersActive,trueOutliersClipped,lossUFinal,lossHFinal,bestTrainFinal,bestTrainOverall
4,0.25,2,226500,1000,5000,3310.55299649245,3311.02541248632,5067.20724057565,0.359074261613544,12.3405775307638,15.4619553446702,0.03,0.1948,749,742,243,1482110720,11.8726234436035,3438.59359690978,3311.00863125793
4,0.25,2,226500,1000,10000,3310.55299649245,3311.02541248632,3639.00713938221,0.359074261613544,5.20755005438384,15.5099078714987,0.0306,0.1963,749,742,243,1482110720,11.8726234436035,3438.59359690978,3311.00863125793
0.25,0.5,2,251125,1000,500,4844.7881799168,4858.9068858664,6775.39173103202,1.06054337357711,18.4704580607678,16.0121462551077,0.034,0.196,500,493,493,2257308.25,11.9811134338379,4879.31379421275,4845.17377047416
0.25,0.5,2,251125,1000,1000,4844.7881799168,4858.9068858664,6391.58426228142,1.06054337357711,15.4214463671516,15.6003215408919,0.031,0.192,500,493,493,2257308.25,11.9811134338379,4879.31379421275,4845.17377047416
0.25,0.5,2,251125,1000,2500,4844.7881799168,4858.9068858664,5684.61457791887,1.06054337357711,10.1109062178547,15.816516634189,0.0256,0.1768,500,493,493,2257308.25,11.9811134338379,4879.31379421275,4845.17377047416
0.25,0.5,2,251125,1000,5000,4844.7881799168,4853.8977110042,5201.07241771349,0.929726577017007,6.45825797739382,15.9662103110844,0.0266,0.1798,500,493,493,2257308.25,11.9811134338379,4879.31379421275,4845.17377047416
0.25,0.5,2,251125,1000,10000,4844.7881799168,4850.00841361776,5201.07241771349,0.864625626423227,6.45825797739382,16.0917740093678,0.0279,0.1757,501,493,492,2257308.25,11.9811134338379,4879.31379421275,4845.17377047416
0.5,0.5,2,251150,1000,500,4766.06120086892,4841.28146177881,6865.39819947996,2.39020634957233,18.4594913285089,15.6746141237192,0.04,0.186,499,487,488,10106447,11.8308486938477,4809.92271384789,4762.58906485776
0.5,0.5,2,251150,1000,1000,4766.06120086892,4776.57819672679,6780.35542996003,1.70282985591643,19.3153093270078,15.3097302808677,0.03,0.181,501,489,488,10106447,11.8308486938477,4809.92271384789,4762.58906485776
0.5,0.5,2,251150,1000,2500,4766.06120086892,4773.33615414595,5792.46267658124,1.424470470345,11.3126571508642,15.4745712365289,0.0236,0.1816,501,488,487,10106447,11.8308486938477,4809.92271384789,4762.58906485776
0.5,0.5,2,251150,1000,5000,4766.06120086892,4767.19428654616,5792.46267658124,0.233049254730015,11.3126571508642,15.5394251884449,0.026,0.1874,501,488,487,10106447,11.8308486938477,4809.92271384789,4762.58906485776
0.5,0.5,2,251150,1000,10000,4766.06120086892,4767.19428654616,5792.46267658124,0.233049254730015,11.3126571508642,15.6769629988565,0.0281,0.1855,501,488,487,10106447,11.8308486938477,4809.92271384789,4762.58906485776
1,0.5,2,251200,1000,500,4844.26500455616,4910.03114015872,5544.93241133895,2.89189950191813,9.75099013488545,14.9664289866197,0.034,0.208,496,490,494,37940844,11.894775390625,4867.30683865358,4842.50711623851
1,0.5,2,251200,1000,1000,4844.26500455616,4865.69241251333,5544.93241133895,2.00742915010932,9.75099013488545,15.007235360161,0.033,0.203,496,490,494,37940844,11.894775390625,4867.30683865358,4842.50711623851
1,0.5,2,251200,1000,2500,4844.26500455616,4856.13188613595,5544.93241133895,1.39728441904818,9.75099013488545,15.3575352873595,0.036,0.208,495,491,496,37940844,11.894775390625,4867.30683865358,4842.50711623851
1,0.5,2,251200,1000,5000,4844.26500455616,4848.29199417029,5116.49560766473,1.03883687786712,5.09837399465687,15.533549658182,0.0314,0.203,497,491,494,37940844,11.894775390625,4867.30683865358,4842.50711623851
1,0.5,2,251200,1000,10000,4844.26500455616,4845.42281445212,5116.49560766473,0.474718217456211,5.09837399465687,15.4712027909993,0.0312,0.2058,493,489,496,37940844,11.894775390625,4867.30683865358,4842.50711623851
2,0.5,2,251300,1000,500,4839.20571618544,4866.77950059801,7211.76373648066,1.59489202931965,22.2876112117275,15.3796124473269,0.024,0.194,504,493,489,147927392,12.2085886001587,4880.53156079493,4836.7649787844
2,0.5,2,251300,1000,1000,4839.20571618544,4857.60658765398,7211.76373648066,1.24501724301678,22.2876112117275,15.5510116927013,0.024,0.193,505,494,489,147927392,12.2085886001587,4880.53156079493,4836.7649787844
2,0.5,2,251300,1000,2500,4839.20571618544,4843.8324332282,6105.78215255002,1.4019671677309,12.6590338063346,15.4704118097441,0.0232,0.19,501,492,491,147927392,12.2085886001587,4880.53156079493,4836.7649787844
2,0.5,2,251300,1000,5000,4839.20571618544,4843.8324332282,5667.27740227416,1.4019671677309,10.5476102138049,15.5121298310478,0.0266,0.19,501,492,491,147927392,12.2085886001587,4880.53156079493,4836.7649787844
2,0.5,2,251300,1000,10000,4839.20571618544,4843.8324332282,4912.28017259213,1.4019671677309,3.13638104478304,15.443268966658,0.0289,0.1971,501,492,491,147927392,12.2085886001587,4880.53156079493,4836.7649787844
4,0.5,2,251500,1000,500,4958.41243751013,4994.57920673404,6038.87554539565,2.0268519401021,12.7864323391203,15.2614411709533,0.028,0.202,500,488,488,567717696,12.1315536499023,4993.16929984641,4957.47002786706
4,0.5,2,251500,1000,1000,4958.41243751013,4994.57920673404,6038.87554539565,2.0268519401021,12.7864323391203,15.4587791376061,0.026,0.2,500,488,488,567717696,12.1315536499023,4993.16929984641,4957.47002786706
4,0.5,2,251500,1000,2500,4958.41243751013,4973.19538246798,6038.87554539565,1.06384703766596,12.7864323391203,15.2157319655152,0.0268,0.2064,495,485,490,567717696,12.1315536499023,4993.16929984641,4957.47002786706
4,0.5,2,251500,1000,5000,4958.41243751013,4961.30111182444,6012.28607002623,0.854840953232178,13.6094639664497,15.3197976292146,0.0288,0.2044,498,488,490,567717696,12.1315536499023,4993.16929984641,4957.47002786706
4,0.5,2,251500,1000,10000,4958.41243751013,4958.35366383867,5991.39528550665,0.312655150598949,12.065062902443,15.3870956160309,0.0286,0.1985,496,486,490,567717696,12.1315536499023,4993.16929984641,4957.47002786706
0.25,0.75,2,276125,1000,500,6340.61159636927,6352.38155784606,7180.53869512771,1.15599396703441,16.4207755051127,16.5020721104074,0.03,0.2,257,243,736,501337.8125,11.8901062011719,6366.22619528573,6338.70183890398
0.25,0.75,2,276125,1000,1000,6340.61159636927,6343.21109182466,6762.89152505282,1.00863825981516,10.6242130165888,16.496881522623,0.024,0.181,261,246,735,501337.8125,11.8901062011719,6366.22619528573,6338.70183890398
0.25,0.75,2,276125,1000,2500,6340.61159636927,6343.21109182466,6633.79482637998,1.00863825981516,8.69774721032169,16.4485754455064,0.0232,0.1732,261,246,735,501337.8125,11.8901062011719,6366.22619528573,6338.70183890398
0.25,0.75,2,276125,1000,5000,6340.61159636927,6343.21109182466,6554.71885177688,1.00863825981516,6.82598853443105,16.3497910180187,0.0262,0.1768,261,246,735,501337.8125,11.8901062011719,6366.22619528573,6338.70183890398
0.25,0.75,2,276125,1000,10000,6340.61159636927,6342.57500331887,6511.62000598581,1.2425741537911,6.65167954084992,16.3903035379562,0.027,0.171,259,244,735,501337.8125,11.8901062011719,6366.22619528573,6338.70183890398
0.5,0.75,2,276150,1000,500,6271.58744251717,6269.98252357188,7230.70457806722,1.68729154520563,17.5455441980406,16.2984431909961,0.036,0.166,264,247,733,2278613,11.9293899536133,6279.15895126413,6267.54031798337
0.5,0.75,2,276150,1000,1000,6271.58744251717,6269.98252357188,7230.70457806722,1.68729154520563,17.5455441980406,16.1392936979764,0.031,0.162,264,247,733,2278613,11.9293899536133,6279.15895126413,6267.54031798337
0.5,0.75,2,276150,1000,2500,6271.58744251717,6269.98252357188,6540.00022308243,1.68729154520563,8.26596994303421,15.9301563787756,0.0348,0.1816,264,247,733,2278613,11.9293899536133,6279.15895126413,6267.54031798337
0.5,0.75,2,276150,1000,5000,6271.58744251717,6268.90769934215,6467.77125396903,0.947173240329268,5.9360384146458,15.9128513321198,0.0334,0.1812,263,246,733,2278613,11.9293899536133,6279.15895126413,6267.54031798337
0.5,0.75,2,276150,1000,10000,6271.58744251717,6268.90769934215,6383.95565018282,0.947173240329268,5.58539830016047,15.9589891820134,0.0325,0.1804,263,246,733,2278613,11.9293899536133,6279.15895126413,6267.54031798337
1,0.75,2,276200,1000,500,6290.48290502531,6307.12257325604,7514.17632067719,2.36549092806215,25.3890297292862,16.0110541339523,0.024,0.172,256,245,739,9370381,11.9582996368408,6305.66992923904,6287.266718768
1,0.75,2,276200,1000,1000,6290.48290502531,6303.79399944876,7080.10032758638,1.31730198109476,14.7631423662544,15.4920532342675,0.022,0.184,259,246,737,9370381,11.9582996368408,6305.66992923904,6287.266718768
1,0.75,2,276200,1000,2500,6290.48290502531,6289.04167135823,6967.3230533941,1.08425333855318,13.106881373849,15.5908907170234,0.0296,0.1872,259,246,737,9370381,11.9582996368408,6305.66992923904,6287.266718768
1,0.75,2,276200,1000,5000,6290.48290502531,6289.04167135823,6292.5453067489,1.08425333855318,0.92974900710464,15.7440540917717,0.0314,0.1868,259,246,737,9370381,11.9582996368408,6305.66992923904,6287.266718768
1,0.75,2,276200,1000,10000,6290.48290502531,6289.04167135823,6292.5453067489,1.08425333855318,0.92974900710464,15.8017509182106,0.0297,0.1899,259,246,737,9370381,11.9582996368408,6305.66992923904,6287.266718768
2,0.75,2,276300,1000,500,6258.80454362926,6278.17916041826,7460.89977267261,2.06582533136292,23.0937052341858,16.0758769575051,0.02,0.156,262,247,735,38694564,12.0585479736328,6275.50378169407,6258.62313938254
2,0.75,2,276300,1000,1000,6258.80454362926,6259.64555809288,7402.65269229329,0.350293256638494,21.1994169300525,15.5404870130167,0.029,0.166,263,247,734,38694564,12.0585479736328,6275.50378169407,6258.62313938254
2,0.75,2,276300,1000,2500,6258.80454362926,6259.64555809288,6708.91753008607,0.350293256638494,10.0709149574774,15.763516885536,0.0276,0.1708,263,247,734,38694564,12.0585479736328,6275.50378169407,6258.62313938254
2,0.75,2,276300,1000,5000,6258.80454362926,6259.64555809288,6708.91753008607,0.350293256638494,10.0709149574774,15.6122584788071,0.0304,0.186,263,247,734,38694564,12.0585479736328,6275.50378169407,6258.62313938254
2,0.75,2,276300,1000,10000,6258.80454362926,6258.81655309147,6266.53748127133,0.761324895499199,1.04751913249448,15.617285397936,0.03,0.1896,263,247,734,38694564,12.0585479736328,6275.50378169407,6258.62313938254
4,0.75,2,276500,1000,500,6328.27389177565,6335.38298284219,6647.91010672447,1.55839867601179,8.66183564889981,15.4509405524901,0.044,0.192,257,241,734,135946944,11.8306760787964,6348.35179829668,6327.24847306638
4,0.75,2,276500,1000,1000,6328.27389177565,6335.38298284219,6647.91010672447,1.55839867601179,8.66183564889981,15.5268604410178,0.039,0.211,257,241,734,135946944,11.8306760787964,6348.35179829668,6327.24847306638
4,0.75,2,276500,1000,2500,6328.27389177565,6330.15195120168,6647.91010672447,1.00014906944737,8.66183564889981,15.1984358189022,0.032,0.2136,255,240,735,135946944,11.8306760787964,6348.35179829668,6327.24847306638
4,0.75,2,276500,1000,5000,6328.27389177565,6329.01678190754,6647.91010672447,0.963757181526355,8.66183564889981,15.3402106242493,0.031,0.2122,256,241,735,135946944,11.8306760787964,6348.35179829668,6327.24847306638
4,0.75,2,276500,1000,10000,6328.27389177565,6329.01678190754,6606.91933244145,0.963757181526355,8.14547705498726,15.3120299086609,0.0327,0.2049,256,241,735,135946944,11.8306760787964,6348.35179829668,6327.24847306638
0.25,0.85,2,286125,1000,500,6869.17157512988,6872.12827663953,7324.96230660235,2.46617121094465,14.7075377800751,16.6376173483484,0.022,0.154,163,147,834,195027.140625,12.2139673233032,6874.00316024684,6865.97659218117
0.25,0.85,2,286125,1000,1000,6869.17157512988,6872.12827663953,7324.96230660235,2.46617121094465,14.7075377800751,16.6376173483484,0.023,0.155,163,147,834,195027.140625,12.2139673233032,6874.00316024684,6865.97659218117
0.25,0.85,2,286125,1000,2500,6869.17157512988,6870.82379000074,7226.30543780389,0.781940439976249,13.6116004580007,16.6491171758622,0.024,0.1508,163,148,835,195027.140625,12.2139673233032,6874.00316024684,6865.97659218117
0.25,0.85,2,286125,1000,5000,6869.17157512988,6867.99338171595,6889.92395144915,1.77965959132706,2.93560065714414,16.5145557688409,0.0242,0.1618,161,146,835,195027.140625,12.2139673233032,6874.00316024684,6865.97659218117
0.25,0.85,2,286125,1000,10000,6869.17157512988,6867.99338171595,6889.92395144915,1.77965959132706,2.93560065714414,16.4913682188635,0.0264,0.1625,161,146,835,195027.140625,12.2139673233032,6874.00316024684,6865.97659218117
0.5,0.85,2,286150,1000,500,6820.92589777509,6821.30664639598,7177.9630179596,1.41882174574134,12.2073070519483,16.1752749654758,0.032,0.194,164,149,835,974195,12.0034790039062,6822.11877454123,6818.32371503852
0.5,0.85,2,286150,1000,1000,6820.92589777509,6821.30664639598,6964.490361035,1.41882174574134,7.88557327581213,15.958572446539,0.035,0.203,164,149,835,974195,12.0034790039062,6822.11877454123,6818.32371503852
0.5,0.85,2,286150,1000,2500,6820.92589777509,6819.25631309494,6964.490361035,1.18058759000394,7.88557327581213,16.0959115588821,0.024,0.1852,165,148,833,974195,12.0034790039062,6822.11877454123,6818.32371503852
0.5,0.85,2,286150,1000,5000,6820.92589777509,6818.84353069151,6964.490361035,0.996080565584605,7.88557327581213,15.9604951045582,0.03,0.1846,163,148,835,974195,12.0034790039062,6822.11877454123,6818.32371503852
0.5,0.85,2,286150,1000,10000,6820.92589777509,6818.84353069151,6964.490361035,0.996080565584605,7.88557327581213,15.9371918696611,0.0281,0.1862,163,148,835,974195,12.0034790039062,6822.11877454123,6818.32371503852
1,0.85,2,286200,1000,500,6872.61911945397,6881.79310162366,7563.34172581935,1.58004737257947,22.4745330517683,16.2269951774445,0.03,0.186,159,148,839,3376117.25,11.986536026001,6869.1570837606,6868.4578657903
1,0.85,2,286200,1000,1000,6872.61911945397,6881.29432830762,7281.03716361025,2.07628860858717,13.9783235970668,15.9524285974845,0.035,0.186,159,148,839,3376117.25,11.986536026001,6869.1570837606,6868.4578657903
1,0.85,2,286200,1000,2500,6872.61911945397,6877.3006656187,7281.03716361025,1.49195070581637,13.9783235970668,15.887709633903,0.0264,0.174,160,148,838,3376117.25,11.986536026001,6869.1570837606,6868.4578657903
1,0.85,2,286200,1000,5000,6872.61911945397,6871.86010469085,7281.03716361025,1.68294167089719,13.9783235970668,15.7991341867039,0.0312,0.1854,159,148,839,3376117.25,11.986536026001,6869.1570837606,6868.4578657903
1,0.85,2,286200,1000,10000,6872.61911945397,6871.86010469085,6886.38386044805,1.68294167089719,2.35017679165244,15.63326809646,0.0296,0.1878,159,148,839,3376117.25,11.986536026001,6869.1570837606,6868.4578657903
2,0.85,2,286300,1000,500,6855.63724335524,6855.94061081984,7574.21153089086,1.27476297532901,28.6226124653908,16.0452204402962,0.024,0.18,165,150,835,14290314,11.8604755401611,6869.6004529135,6851.53333006388
2,0.85,2,286300,1000,1000,6855.63724335524,6855.94061081984,7110.01257872448,1.27476297532901,11.310730267033,15.7560753509732,0.03,0.185,165,150,835,14290314,11.8604755401611,6869.6004529135,6851.53333006388
2,0.85,2,286300,1000,2500,6855.63724335524,6855.94061081984,7110.01257872448,1.27476297532901,11.310730267033,15.6280456463126,0.03,0.1768,165,150,835,14290314,11.8604755401611,6869.6004529135,6851.53333006388
2,0.85,2,286300,1000,5000,6855.63724335524,6851.93074900054,7110.01257872448,1.37858880400231,11.310730267033,15.6991991959652,0.0284,0.186,164,150,836,14290314,11.8604755401611,6869.6004529135,6851.53333006388
2,0.85,2,286300,1000,10000,6855.63724335524,6851.93074900054,7006.13182199711,1.37858880400231,7.99645573909517,15.7260202381434,0.0301,0.1883,164,150,836,14290314,11.8604755401611,6869.6004529135,6851.53333006388
4,0.85,2,286500,1000,500,6878.0630189097,6878.34937922656,7594.47749097157,1.37083961019243,28.9427347126877,15.1211746309095,0.024,0.202,161,146,835,52801168,11.7228631973267,6877.68434849743,6875.87143420374
4,0.85,2,286500,1000,1000,6878.0630189097,6876.59778578292,7518.36430512452,0.932549411159251,21.0806664776775,15.4434591220734,0.032,0.194,162,147,835,52801168,11.7228631973267,6877.68434849743,6875.87143420374
4,0.85,2,286500,1000,2500,6878.0630189097,6876.59778578292,6929.49847218367,0.932549411159251,4.43371360059045,15.5449933102952,0.0348,0.1904,162,147,835,52801168,11.7228631973267,6877.68434849743,6875.87143420374
4,0.85,2,286500,1000,5000,6878.0630189097,6876.59778578292,6929.49847218367,0.932549411159251,4.43371360059045,15.353537810013,0.0328,0.1928,162,147,835,52801168,11.7228631973267,6877.68434849743,6875.87143420374
4,0.85,2,286500,1000,10000,6878.0630189097,6876.59778578292,6929.49847218367,0.932549411159251,4.43371360059045,15.5339798225374,0.0299,0.1921,162,147,835,52801168,11.7228631973267,6877.68434849743,6875.87143420374
0.25,0.25,3,326125,1000,500,3286.66815262295,3345.06921302819,6824.56801338503,2.09860466395037,21.9975489367365,15.6729626083388,0.022,0.168,745,735,240,5085944,12.1564798355103,3296.98316676472,3285.13179608286
0.25,0.25,3,326125,1000,1000,3286.66815262295,3286.02591502036,5843.48552906192,0.549796908853636,15.6614995848956,15.7320377907092,0.031,0.184,749,737,238,5085944,12.1564798355103,3296.98316676472,3285.13179608286
0.25,0.25,3,326125,1000,2500,3286.66815262295,3286.02591502036,5462.54830247106,0.549796908853636,14.3551791649235,15.8203657021694,0.0292,0.1968,749,737,238,5085944,12.1564798355103,3296.98316676472,3285.13179608286
0.25,0.25,3,326125,1000,5000,3286.66815262295,3286.02591502036,3413.12816490697,0.549796908853636,3.12709270502584,15.7240070509068,0.0302,0.1876,749,737,238,5085944,12.1564798355103,3296.98316676472,3285.13179608286
0.25,0.25,3,326125,1000,10000,3286.66815262295,3286.02591502036,3413.12816490697,0.549796908853636,3.12709270502584,15.7618909121935,0.0291,0.1883,749,737,238,5085944,12.1564798355103,3296.98316676472,3285.13179608286
0.5,0.25,3,326150,1000,500,3419.34172157142,3428.53909347638,5180.78287221506,0.841114695345639,12.5214260103245,15.4509989705147,0.034,0.226,736,731,245,20038868,11.8957281112671,3507.25212242512,3415.75074247344
0.5,0.25,3,326150,1000,1000,3419.34172157142,3416.34947163344,4209.76503398203,0.649601690548201,7.62324587920387,15.5809660979531,0.034,0.209,740,734,244,20038868,11.8957281112671,3507.25212242512,3415.75074247344
0.5,0.25,3,326150,1000,2500,3419.34172157142,3416.34947163344,4209.76503398203,0.649601690548201,7.62324587920387,15.5723536467563,0.0316,0.2052,740,734,244,20038868,11.8957281112671,3507.25212242512,3415.75074247344
0.5,0.25,3,326150,1000,5000,3419.34172157142,3416.34947163344,4209.76503398203,0.649601690548201,7.62324587920387,15.4997745634376,0.0322,0.1968,740,734,244,20038868,11.8957281112671,3507.25212242512,3415.75074247344
0.5,0.25,3,326150,1000,10000,3419.34172157142,3416.34947163344,4209.76503398203,0.649601690548201,7.62324587920387,15.4856777298964,0.0332,0.1972,740,734,244,20038868,11.8957281112671,3507.25212242512,3415.75074247344
1,0.25,3,326200,1000,500,3480.94564049557,3493.19485229601,6716.63342612543,1.16168647772321,20.5175232062367,14.9835171566487,0.04,0.204,725,723,248,78412520,11.9605073928833,3481.16582988935,3478.2294538798
1,0.25,3,326200,1000,1000,3480.94564049557,3493.19485229601,6566.66223826881,1.16168647772321,20.2131588599116,15.0515755484393,0.041,0.204,725,723,248,78412520,11.9605073928833,3481.16582988935,3478.2294538798
1,0.25,3,326200,1000,2500,3480.94564049557,3493.19485229601,4808.29028429894,1.16168647772321,10.1271424424674,15.2685825293715,0.0332,0.1908,725,723,248,78412520,11.9605073928833,3481.16582988935,3478.2294538798
1,0.25,3,326200,1000,5000,3480.94564049557,3486.62839980991,4808.29028429894,0.536511142761528,10.1271424424674,15.6049802844318,0.0318,0.1924,729,727,248,78412520,11.9605073928833,3481.16582988935,3478.2294538798
1,0.25,3,326200,1000,10000,3480.94564049557,3486.62839980991,4577.04760945624,0.536511142761528,9.79101622666423,15.5041640534578,0.0311,0.1924,729,727,248,78412520,11.9605073928833,3481.16582988935,3478.2294538798
2,0.25,3,326300,1000,500,3499.20057343763,3541.95155926747,5561.9185920671,1.48542648567785,14.1071163585036,15.0776151629689,0.036,0.206,724,720,246,317028192,11.673394203186,3555.17585987313,3497.60100184127
2,0.25,3,326300,1000,1000,3499.20057343763,3519.64016699768,3988.05586398425,0.885747473290317,6.12068564287358,15.2480036986426,0.034,0.198,726,722,246,317028192,11.673394203186,3555.17585987313,3497.60100184127
2,0.25,3,326300,1000,2500,3499.20057343763,3519.64016699768,3988.05586398425,0.885747473290317,6.12068564287358,15.2905713602931,0.0336,0.196,726,722,246,317028192,11.673394203186,3555.17585987313,3497.60100184127
2,0.25,3,326300,1000,5000,3499.20057343763,3519.64016699768,3988.05586398425,0.885747473290317,6.12068564287358,15.448181832103,0.0298,0.193,726,722,246,317028192,11.673394203186,3555.17585987313,3497.60100184127
2,0.25,3,326300,1000,10000,3499.20057343763,3510.50514210513,3988.05586398425,0.676302815964682,6.12068564287358,15.4679871575718,0.0304,0.1909,727,723,246,317028192,11.673394203186,3555.17585987313,3497.60100184127
4,0.25,3,326500,1000,500,3370.8528245065,3384.67679370157,6204.28817747006,1.18816166262694,17.7745219785762,16.0060741800028,0.032,0.186,743,733,240,1395439104,11.9903182983398,3408.39274572811,3370.25111663729
4,0.25,3,326500,1000,1000,3370.8528245065,3384.67679370157,3658.93329134715,1.18816166262694,4.7607657453698,15.6503829310461,0.035,0.185,743,733,240,1395439104,11.9903182983398,3408.39274572811,3370.25111663729
4,0.25,3,326500,1000,2500,3370.8528245065,3384.67679370157,3658.93329134715,1.18816166262694,4.7607657453698,15.5560192507323,0.0352,0.1928,743,733,240,1395439104,11.9903182983398,3408.39274572811,3370.25111663729
4,0.25,3,326500,1000,5000,3370.8528245065,3384.67679370157,3658.93329134715,1.18816166262694,4.7607657453698,15.3590033248846,0.0322,0.1998,743,733,240,1395439104,11.9903182983398,3408.39274572811,3370.25111663729
4,0.25,3,326500,1000,10000,3370.8528245065,3368.80207437187,3658.93329134715,0.36501896386722,4.7607657453698,15.2740801083619,0.0327,0.1997,741,731,240,1395439104,11.9903182983398,3408.39274572811,3370.25111663729
0.25,0.5,3,351125,1000,500,4809.78722136251,4811.43882624099,6221.02834974448,0.601961086526338,13.8490669149494,15.5258858299445,0.024,0.17,503,493,490,2275658.5,11.7992076873779,4842.56410082723,4799.18218259101
0.25,0.5,3,351125,1000,1000,4809.78722136251,4811.43882624099,6221.02834974448,0.601961086526338,13.8490669149494,15.4825840320627,0.035,0.179,503,493,490,2275658.5,11.7992076873779,4842.56410082723,4799.18218259101
0.25,0.5,3,351125,1000,2500,4809.78722136251,4804.00912228812,5061.80018009219,1.25192983185317,5.9720960957066,15.5425794296077,0.0368,0.1872,501,491,490,2275658.5,11.7992076873779,4842.56410082723,4799.18218259101
0.25,0.5,3,351125,1000,5000,4809.78722136251,4804.00912228812,5061.80018009219,1.25192983185317,5.9720960957066,15.5252466312561,0.0318,0.194,501,491,490,2275658.5,11.7992076873779,4842.56410082723,4799.18218259101
0.25,0.5,3,351125,1000,10000,4809.78722136251,4804.00912228812,5061.80018009219,1.25192983185317,5.9720960957066,15.4906473602853,0.0309,0.1984,501,491,490,2275658.5,11.7992076873779,4842.56410082723,4799.18218259101
0.5,0.5,3,351150,1000,500,4796.44542493479,4801.78555133696,5376.86217446461,1.5995629141464,9.26045383895873,16.0156766932464,0.032,0.186,501,489,488,9551469,11.8386535644531,4806.19211425242,4788.73616921915
0.5,0.5,3,351150,1000,1000,4796.44542493479,4801.78555133696,5376.86217446461,1.5995629141464,9.26045383895873,15.9929393190612,0.028,0.188,501,489,488,9551469,11.8386535644531,4806.19211425242,4788.73616921915
0.5,0.5,3,351150,1000,2500,4796.44542493479,4801.78555133696,5376.86217446461,1.5995629141464,9.26045383895873,15.9707771184781,0.0296,0.1764,501,489,488,9551469,11.8386535644531,4806.19211425242,4788.73616921915
0.5,0.5,3,351150,1000,5000,4796.44542493479,4789.00935761448,5376.86217446461,1.33538019363409,9.26045383895873,15.8148976370267,0.0332,0.1828,500,489,489,9551469,11.8386535644531,4806.19211425242,4788.73616921915
0.5,0.5,3,351150,1000,10000,4796.44542493479,4789.00935761448,5376.86217446461,1.33538019363409,9.26045383895873,15.6580883855639,0.0315,0.1842,500,489,489,9551469,11.8386535644531,4806.19211425242,4788.73616921915
1,0.5,3,351200,1000,500,4858.87795403387,4921.88476056489,7454.76129788418,3.43681405161548,28.3754575951684,16.0994506625439,0.028,0.176,491,480,489,36574256,11.7877864837646,4884.09777446512,4854.09725972585
1,0.5,3,351200,1000,1000,4858.87795403387,4874.10477136724,6760.07452175681,2.01741466731145,17.3592135732383,15.8699644409997,0.031,0.181,497,487,490,36574256,11.7877864837646,4884.09777446512,4854.09725972585
1,0.5,3,351200,1000,2500,4858.87795403387,4867.38057957192,5726.74739424616,0.483031968696911,10.0597233004462,15.6037412564409,0.036,0.1868,494,483,489,36574256,11.7877864837646,4884.09777446512,4854.09725972585
1,0.5,3,351200,1000,5000,4858.87795403387,4867.38057957192,5554.15160508179,0.483031968696911,9.19796839322393,15.478057669661,0.036,0.2006,494,483,489,36574256,11.7877864837646,4884.09777446512,4854.09725972585
1,0.5,3,351200,1000,10000,4858.87795403387,4858.49757202576,5362.85152651142,1.16567124654786,7.81985495456975,15.551709420211,0.0336,0.1983,493,482,489,36574256,11.7877864837646,4884.09777446512,4854.09725972585
2,0.5,3,351300,1000,500,4837.69664413609,4870.81605869932,5987.54970309224,1.59870970246791,12.6313924332792,15.2726245828918,0.026,0.184,501,489,488,151349488,11.7550811767578,4845.90157652368,4836.02854407592
2,0.5,3,351300,1000,1000,4837.69664413609,4862.28865711529,5987.54970309224,2.01162495238596,12.6313924332792,15.4007515748414,0.027,0.188,501,489,488,151349488,11.7550811767578,4845.90157652368,4836.02854407592
2,0.5,3,351300,1000,2500,4837.69664413609,4856.29115542998,5987.54970309224,1.28414496640391,12.6313924332792,15.3831948684935,0.0276,0.1988,504,493,489,151349488,11.7550811767578,4845.90157652368,4836.02854407592
2,0.5,3,351300,1000,5000,4837.69664413609,4853.58465673286,5115.7805252819,1.69150347457171,5.81881360669749,15.4657390045053,0.0296,0.193,505,492,487,151349488,11.7550811767578,4845.90157652368,4836.02854407592
2,0.5,3,351300,1000,10000,4837.69664413609,4838.45536058203,5115.7805252819,0.499808971179264,5.81881360669749,15.4123844430642,0.0301,0.1955,505,492,487,151349488,11.7550811767578,4845.90157652368,4836.02854407592
4,0.5,3,351500,1000,500,4875.2858094505,4889.24831740949,6196.44295898295,1.40605496485833,13.6995056097651,15.3859225034267,0.032,0.18,490,483,493,551215808,11.9506664276123,4878.13573065555,4874.4199823133
4,0.5,3,351500,1000,1000,4875.2858094505,4889.24831740949,6196.44295898295,1.40605496485833,13.6995056097651,15.8908728270891,0.024,0.183,490,483,493,551215808,11.9506664276123,4878.13573065555,4874.4199823133
4,0.5,3,351500,1000,2500,4875.2858094505,4889.24831740949,5311.3958853735,1.40605496485833,7.01985202331689,15.7522232943784,0.0256,0.1792,490,483,493,551215808,11.9506664276123,4878.13573065555,4874.4199823133
4,0.5,3,351500,1000,5000,4875.2858094505,4882.86754472496,5311.3958853735,1.20332305144381,7.01985202331689,15.8390682046157,0.0246,0.1792,490,482,492,551215808,11.9506664276123,4878.13573065555,4874.4199823133
4,0.5,3,351500,1000,10000,4875.2858094505,4882.86754472496,5286.89560837157,1.20332305144381,7.01207632998453,15.7344690676161,0.0262,0.1861,490,482,492,551215808,11.9506664276123,4878.13573065555,4874.4199823133
